,acc,prec,rec,f1,rules
unordered_laplace_4_16_4,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=760.0 AND Hue>=0.98 AND Hue>=1.05 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_16_5,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=760.0 AND Hue>=0.98 AND Hue>=1.05 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_17_2,0.7921348314606742,0.8554409607627429,0.7705200127317577,0.7892069171138938,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_17_3,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_17_4,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_17_5,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_18_2,0.7921348314606742,0.8554409607627429,0.7705200127317577,0.7892069171138938,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_18_3,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_18_4,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_18_5,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_19_2,0.7921348314606742,0.8554409607627429,0.7705200127317577,0.7892069171138938,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_19_3,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND OD280/OD315 of diluted wines>=2.26 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_19_4,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND Color intensity<=4.92 AND Alcohol<=12.84 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_19_5,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND Color intensity<=4.92 AND Alcohol<=12.84 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_20_2,0.7921348314606742,0.8554409607627429,0.7705200127317577,0.7892069171138938,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Alcohol<=12.85 AND Color intensity<=4.92 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_20_3,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=760.0 AND Flavanoids>=1.41 AND Magnesium<=103.0 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_20_4,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=760.0 AND Flavanoids>=1.41 AND Magnesium<=103.0 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_4_20_5,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=760.0 AND Flavanoids>=1.41 AND Magnesium<=103.0 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_7_2,0.8932584269662921,0.9060870331219167,0.8874118060528898,0.8944176539157369,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Alcalinity of ash<=18.5 AND Proline>=880.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue>=0.82 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Malic Acid>=2.96 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_7_3,0.9101123595505618,0.9202254790641602,0.9034060767618896,0.9098348994001167,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Alcalinity of ash<=18.5 AND Proline>=880.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue>=0.82 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Malic Acid>=2.96 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_7_4,0.9101123595505618,0.9202254790641602,0.9034060767618896,0.9098348994001167,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Alcalinity of ash<=18.5 AND Proline>=880.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue>=0.82 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Malic Acid>=2.96 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_7_5,0.9044943820224719,0.9163143058491895,0.8977563592477652,0.9046806181696386,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Alcalinity of ash<=18.5 AND Proline>=880.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue>=0.82 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Malic Acid>=2.96 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_8_2,0.8651685393258427,0.8840709266821175,0.8539843107609878,0.8637786446775211,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Alcalinity of ash<=18.5 AND Proline>=880.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Malic Acid>=2.96 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_8_3,0.8707865168539326,0.888959346156556,0.8583393013447919,0.8679636321977942,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Malic Acid>=2.96 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_8_4,0.8707865168539326,0.8911862990810359,0.8583393013447919,0.868691085814932,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Malic Acid>=2.96 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_8_5,0.8707865168539326,0.8911862990810359,0.8583393013447919,0.868691085814932,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Malic Acid>=2.96 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_9_2,0.8426966292134831,0.8567755012517111,0.826821569719636,0.834788563602123,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Alcalinity of ash<=18.5 AND Proline>=880.0 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Nonflavanoid phenols>=0.43 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_9_3,0.848314606741573,0.8605239385727191,0.8324712872337603,0.839713663243075,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Nonflavanoid phenols>=0.43 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_9_4,0.8539325842696629,0.8756302521008403,0.8371661229145114,0.8465545777713129,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Nonflavanoid phenols>=0.43 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_9_5,0.8539325842696629,0.8756302521008403,0.8371661229145114,0.8465545777713129,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Color intensity<=3.52 AND Nonflavanoid phenols>=0.29 THEN Wine=2 
IF Proline<=470.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol<=12.45 AND Flavanoids>=0.99 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF Flavanoids<=0.99 AND Nonflavanoid phenols>=0.43 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_10_2,0.8202247191011236,0.8239547038327526,0.804837736399565,0.8108075641323723,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Alcohol>=12.79 AND Proline>=880.0 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue>=0.82 AND Proline<=760.0 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_10_3,0.8202247191011236,0.8239547038327526,0.804837736399565,0.8108075641323723,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 AND Malic Acid<=1.67 AND Hue>=0.906 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_10_4,0.8314606741573034,0.8311781609195402,0.8161371714278136,0.820686487905031,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 AND Malic Acid<=1.67 AND Hue>=0.906 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_10_5,0.8314606741573034,0.8311781609195402,0.8161371714278136,0.820686487905031,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 AND Malic Acid<=1.67 AND Hue>=0.906 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_11_2,0.8426966292134831,0.8450546376431506,0.8335703960107158,0.8372883267589916,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 AND Hue>=0.82 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_11_3,0.8426966292134831,0.8438626126126126,0.8322756690803957,0.8353161556693935,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 AND Hue>=0.82 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_11_4,0.848314606741573,0.8484896382156656,0.8379253865945201,0.8403117193439774,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 AND Hue>=0.82 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_11_5,0.848314606741573,0.8484896382156656,0.8379253865945201,0.8403117193439774,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 AND Hue>=0.82 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_12_2,0.8707865168539326,0.8792735042735043,0.8554100023872045,0.860729810557933,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_12_3,0.8370786516853933,0.8499253034547153,0.824036497705631,0.8288470460420042,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_12_4,0.8370786516853933,0.8499253034547153,0.824036497705631,0.8288470460420042,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Flavanoids>=2.19 AND Alcohol>=12.85 AND Magnesium>=92.0 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_12_5,0.8370786516853933,0.8499253034547153,0.824036497705631,0.8288470460420042,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Flavanoids>=2.19 AND Alcohol>=12.85 AND Magnesium>=92.0 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Proline<=885.0 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_13_2,0.848314606741573,0.8771231684079112,0.8270171878730007,0.8379310344827586,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Color intensity<=7.6 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_13_3,0.8370786516853933,0.8677733760925611,0.8144230259144319,0.8251498120740713,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.19 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Color intensity<=7.6 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_13_4,0.8370786516853933,0.8677733760925611,0.8144230259144319,0.8251498120740713,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Flavanoids>=2.19 AND Alcohol>=12.85 AND Magnesium>=92.0 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Color intensity<=7.6 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_13_5,0.8370786516853933,0.8677733760925611,0.8144230259144319,0.8251498120740713,"IF Proline>=760.0 AND Alcohol>=13.39 THEN Wine=1 
IF Flavanoids>=2.19 AND Alcohol>=12.85 AND Magnesium>=92.0 AND Color intensity>=3.58 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Color intensity<=7.6 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_14_2,0.797752808988764,0.8580072463768116,0.776169730245882,0.7944722918407129,"IF Proline>=990.0 THEN Wine=1 
IF Proline>=735.0 AND Flavanoids>=2.41 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_14_3,0.797752808988764,0.8532841859454763,0.7748750033155618,0.7917662368389919,"IF Proline>=990.0 THEN Wine=1 
IF Proline>=735.0 AND OD280/OD315 of diluted wines>=2.78 AND Color intensity>=3.52 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_14_4,0.797752808988764,0.8532841859454763,0.7748750033155618,0.7917662368389919,"IF Proline>=990.0 THEN Wine=1 
IF Flavanoids>=2.41 AND Alcohol>=12.93 AND Magnesium>=96.0 AND Color intensity>=3.52 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_14_5,0.797752808988764,0.8532841859454763,0.7748750033155618,0.7917662368389919,"IF Proline>=990.0 THEN Wine=1 
IF Flavanoids>=2.41 AND Alcohol>=12.93 AND Magnesium>=96.0 AND Color intensity>=3.52 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_15_2,0.7865168539325843,0.847427536231884,0.7658251770510066,0.7842244500139236,"IF Proline>=990.0 THEN Wine=1 
IF Alcohol>=12.79 AND Flavanoids>=2.41 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_15_3,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Total phenols>=2.36 AND Proline>=680.0 AND Color intensity>=3.52 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_15_4,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Total phenols>=2.36 AND Proline>=680.0 AND Color intensity>=3.52 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_15_5,0.7921348314606742,0.8505513612445665,0.7692252858014376,0.7865625106206856,"IF Proline>=990.0 THEN Wine=1 
IF Total phenols>=2.36 AND Proline>=680.0 AND Color intensity>=3.52 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
unordered_laplace_5_16_2,0.7921348314606742,0.8554409607627429,0.7705200127317577,0.7892069171138938,"IF Proline>=990.0 THEN Wine=1 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=2.06 THEN Wine=2 
IF Hue<=0.79 AND Color intensity>=4.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
